Ticker,ADANIENT,ADANIPORTS,APOLLOHOSP,ASIANPAINT,AXISBANK,BAJAJ-AUTO,BAJAJFINSV,BAJFINANCE,BEL,BHARTIARTL,BPCL,BRITANNIA,CIPLA,COALINDIA,DRREDDY,EICHERMOT,GRASIM,HCLTECH,HDFCBANK,HDFCLIFE,HEROMOTOCO,HINDALCO,HINDUNILVR,ICICIBANK,INDUSINDBK,INFY,ITC,JSWSTEEL,KOTAKBANK,LT,M&M,MARUTI,NESTLEIND,NTPC,ONGC,POWERGRID,RELIANCE,SBILIFE,SBIN,SHRIRAMFIN,SUNPHARMA,TATACONSUM,TATAMOTORS,TATASTEEL,TCS,TECHM,TITAN,TRENT,ULTRACEMCO,WIPRO
JSWSTEEL,0.40566412739227775,-0.6493417373694094,0.9196911222852976,-0.8015517324763982,-0.7712598182435606,0.9186256177585783,-0.829795212867682,0.9227895071385439,-0.7802683176700784,0.9243849533631602,-0.7872243083759569,0.9152909968544815,-0.8370160414946477,-0.7616812186329219,0.9193774075848762,0.9238637971710751,-0.7750558166240819,-0.7880832471061788,-0.5041054498048454,-0.8151956552838402,0.9181988507637177,-0.7738212775905151,0.9159611187663278,-0.8124055766465977,0.48170317694054615,0.8407565414835139,-0.8527812962798358,1.0,0.9096024263325622,0.925048388094119,-0.7143253551845132,0.9242949252870185,-0.8676758578062993,-0.7872881704800919,-0.6221751622844635,-0.31408095449617157,0.9261785509323068,0.1676976068613911,-0.732782948309683,0.9265796101150092,-0.8367133385458587,-0.7835598170277821,-0.5799006215230053,-0.7480806511642535,0.9149680841605314,-0.8169960488525816,0.9147610122445935,-0.5671097790471236,0.809350389476442,-0.8321075938648496
KOTAKBANK,0.24375207896029524,-0.731167440783152,0.9552881073238484,-0.868892026183188,-0.8334485970769835,0.9531771756596502,-0.896058276628614,0.9588227713304485,-0.8573251221656778,0.9593731409252989,-0.86376746188956,0.9555554090100677,-0.8936991477554258,-0.8435924957942811,0.9450104696587707,0.954424736702072,-0.8612617584458144,-0.8526773811113536,-0.5487925302196216,-0.8681218973163305,0.9549929424221779,-0.8758814806108783,0.955743449274417,-0.8578246573352505,0.43459386435989994,0.8577076504559576,-0.9055644437905904,0.9096024263325622,1.0,0.9209816253234079,-0.7978943772851435,0.9565508161058612,-0.9137111867496948,-0.8722083842445782,-0.7199041936459172,-0.4442175063610392,0.9602461406791473,0.16415233479885447,-0.8136142552940269,0.9439256888568841,-0.8987528674411427,-0.8358729724703686,-0.6879192746648388,-0.8697367251731116,0.9549425970739575,-0.8749462902466785,0.9314393717660189,-0.6525131597297236,0.7532730997393913,-0.8920145490923601
LT,0.4831361669543136,-0.6607653806016601,0.9372533606746285,-0.8398712978881376,-0.7981621228599685,0.9356100062600872,-0.859033278510795,0.9406820089285087,-0.7887581151557552,0.9405848025473391,-0.7977481783020269,0.9340659907968325,-0.8582706280420359,-0.7807690093756738,0.9317864350502323,0.9411805645684231,-0.8221580920496362,-0.8152965970602951,-0.5363740067416705,-0.837725576065872,0.9364241546673207,-0.8362159349230943,0.9318548975240707,-0.8321628229386195,0.47748717429725274,0.8556714975837832,-0.8807835656773011,0.925048388094119,0.9209816253234079,1.0,-0.7513109096814714,0.9408096251356796,-0.8943612222986655,-0.8107239526932767,-0.6284287847252025,-0.3447740522986653,0.9474537613816025,0.1940500223365636,-0.7516473487029163,0.944127773185419,-0.8684086201971911,-0.8163270126816529,-0.6203461302757408,-0.8173788747554771,0.93436357102575,-0.847090091313091,0.9203728129439263,-0.6076900922700411,0.7869528435702301,-0.8598895179698534
M&M,0.3045447926385933,0.8048245870942138,-0.861734442182872,0.8367861620855325,0.8417766122299293,-0.8571704835640761,0.8840167865256534,-0.8612811139157397,0.8769955848645489,-0.853523367527333,0.8579711621955878,-0.8710406878540726,0.8488311815234747,0.8540484009932875,-0.850796530839742,-0.8354058285284108,0.8666128311751129,0.8332031474862995,0.7064075998828471,0.850784561339594,-0.8546037937393003,0.8689765583120204,-0.8651184861094414,0.8742153164367619,-0.1534885577035981,-0.7049966593459976,0.8680216865425646,-0.7143253551845132,-0.7978943772851435,-0.7513109096814714,1.0,-0.8497378199364617,0.8684256516247311,0.8744217329638934,0.780653995027885,0.5745853545228876,-0.8545709466417938,0.02640924026264923,0.8488191733633706,-0.7955342186525813,0.8721422340870015,0.8225250147155624,0.7860756585768665,0.8908600221969444,-0.8712218300202753,0.8538823577448106,-0.7997421711445213,0.6986035404217248,-0.4815732905434088,0.8770278875025019
MARUTI,0.31565893828886393,-0.8004482534523614,0.9944918866024406,-0.9176768156039944,-0.8964419585662929,0.9945665003058433,-0.9491109153080997,0.9950724115949515,-0.9168342226520837,0.99386778381812,-0.9088506402123531,0.9956724549700722,-0.9332484217143293,-0.8979419112977077,0.9891065952587672,0.9895148559570751,-0.9159526885387919,-0.8966804097491465,-0.6529121865260195,-0.9202285053650909,0.9944529252804727,-0.9257249210320277,0.9939188902502077,-0.9327694270354705,0.385602747414221,0.8743321074544586,-0.9572411999071387,0.9242949252870185,0.9565508161058612,0.9408096251356796,-0.8497378199364617,1.0,-0.9568777603143895,-0.9251455380658592,-0.7784167587925848,-0.49109652244174823,0.994298347552955,0.1088426627450612,-0.875668349426348,0.9683848824801677,-0.9399512064848881,-0.8896465755018954,-0.7248968169372327,-0.9221602668355018,0.9956404804788955,-0.9266191440178909,0.9655806967832106,-0.68604627357343,0.7359905289592428,-0.9467860485207337
NESTLEIND,0.11501655149208942,0.8061033065969496,-0.9608392628259731,0.9263783343973251,0.8911199550846315,-0.959289044788505,0.9491812939249462,-0.9605232913089192,0.9042938756254627,-0.9594509182158446,0.8986993120868706,-0.9650692229499066,0.9190233351598207,0.8913499704491799,-0.9520020478143971,-0.9504857760074987,0.9241855058887849,0.8899500478850877,0.6654233530546239,0.9134401307892227,-0.9585416525965185,0.9177286871376413,-0.9557732621354018,0.9207788505064013,-0.30701165372068023,-0.8351099030988137,0.9569099109732212,-0.8676758578062993,-0.9137111867496948,-0.8943612222986655,0.8684256516247311,-0.9568777603143895,1.0,0.9141923821661595,0.7769812872040596,0.5177783068750378,-0.9583892884685675,-0.03255721219650069,0.865816372580728,-0.9248653976994164,0.9299209714880413,0.9136464305146167,0.7531818692432711,0.9171739143875592,-0.9666215007405426,0.9097212153167176,-0.9127846225228159,0.7031493762170703,-0.6430035153983454,0.9361743909456841
NTPC,0.5459596333932084,0.8904179420980078,-0.9322989162601766,0.9019295544689464,0.9111970890674125,-0.9293444917813773,0.9399950339311293,-0.9292740514100601,0.9496246173783419,-0.9217927059466683,0.9450642633129138,-0.9384701393052288,0.8934797314449051,0.9438921000855626,-0.9221903478455756,-0.9138439869617554,0.9239454433391598,0.8769762760830468,0.7177906633564818,0.901562967647457,-0.9316063538600241,0.9242183220444021,-0.937682630583945,0.927189140683325,-0.19523721063887084,-0.7992758206873443,0.9289861163230859,-0.7872881704800919,-0.8722083842445782,-0.8107239526932767,0.8744217329638934,-0.9251455380658592,0.9141923821661595,1.0,0.8797551553095261,0.6947500459211535,-0.9173158122271626,0.0024015951212889505,0.9292491540326181,-0.8643174757035927,0.9168317719766697,0.8748479021953949,0.8001741244710037,0.944943807212344,-0.9385834884531177,0.9016589301993975,-0.87088115528463,0.716485331808041,-0.5648168162833465,0.918633602434672
ONGC,0.4849098585045118,0.8346365362328956,-0.7894117084796279,0.7714116830553133,0.8049954137535179,-0.785444459108634,0.818252247439484,-0.7837320410364548,0.8692251628331361,-0.7736187821716318,0.8747822454962805,-0.7978922169838066,0.7573332871300982,0.8880462736139002,-0.7779754347559651,-0.7670004588804009,0.8146614482698837,0.7808204914963721,0.6619729651000915,0.789311951881059,-0.7858780338446091,0.8345352251446664,-0.7969503188088258,0.808894856085177,-0.10617861921691464,-0.6294794978067203,0.8022529702214508,-0.6221751622844635,-0.7199041936459172,-0.6284287847252025,0.780653995027885,-0.7784167587925848,0.7769812872040596,0.8797551553095261,1.0,0.6723597573940289,-0.7638114212671419,0.09241587081568058,0.8681079912878801,-0.7008216728344622,0.801353807447506,0.7662493505269975,0.774502159581341,0.8515010482295904,-0.7973453570170774,0.7966186492007941,-0.7353714382756061,0.6508400710591092,-0.40174163662907686,0.8144139466107297
POWERGRID,0.4039462756861802,0.6743561663117041,-0.5050987061224368,0.5158341289118532,0.57472579605571,-0.5021187440485649,0.5688254152246929,-0.501371773361004,0.652677721810272,-0.4875654894243183,0.6516811638795916,-0.5169169801604575,0.5235053332872515,0.6583215344644102,-0.4916736234324968,-0.48260542441296406,0.5933327009075061,0.51141454077052,0.5464323244730291,0.517893982112274,-0.5052081570658741,0.5957958635597375,-0.5201106284516437,0.5718677868646559,0.07767345983399569,-0.41226533575429924,0.5291478876503506,-0.31408095449617157,-0.4442175063610392,-0.3447740522986653,0.5745853545228876,-0.49109652244174823,0.5177783068750378,0.6947500459211535,0.6723597573940289,1.0,-0.47649464513186085,0.08931155178833061,0.6521489686988727,-0.4192711811870289,0.5565912496977943,0.5218158655370749,0.5891395576505124,0.6329503218891772,-0.5158312514694533,0.5292147270963727,-0.44734524126692005,0.484790135676178,-0.1329716052110285,0.5357922911371773
RELIANCE,0.48709678829663877,-0.7895576245978103,0.9948487632496296,-0.9167264333211079,-0.8904078760984675,0.9938753132494809,-0.9473513869236991,0.9959918840756542,-0.9078050826893659,0.9941070947001482,-0.9022238281003969,0.9957355769960274,-0.9340605214844726,-0.8895669896738785,0.9894602445151132,0.9888123271221636,-0.9125409898783378,-0.8944698217053703,-0.6479956595902069,-0.9213961938352162,0.9941587272489759,-0.9245029980800425,0.9936466359939078,-0.9279160140315027,0.3931762806423995,0.8778568268043219,-0.9563745526204318,0.9261785509323068,0.9602461406791473,0.9474537613816025,-0.8545709466417938,0.994298347552955,-0.9583892884685675,-0.9173158122271626,-0.7638114212671419,-0.47649464513186085,1.0,0.10704391078620741,-0.8650412533288574,0.9722265254412151,-0.9374608294575989,-0.8898656504329303,-0.7264949470412638,-0.9209910960609698,0.9958280659207748,-0.9229146562203038,0.9655033825351536,-0.679690569018103,0.7449480291509294,-0.9426593312804321
SBILIFE,0.2891926637601976,0.09538440443042767,0.09209238566706734,0.004477573458428632,0.001226549340320901,0.09762909898112743,0.0322328556207003,0.10367974620405597,0.0018906964245428716,0.10499032450591125,0.016669423381804292,0.08273358932942003,-0.032405106079582274,0.028966329265656936,0.10672334187818336,0.12780079629708893,0.01579517236960228,0.012331191767400662,0.10187357093642516,0.1381847893398462,0.09769010378367175,-0.01521407099390863,0.10013925525404638,-0.006825974527378095,0.23563039287926846,0.15135321509730734,-0.026512886924568487,0.1676976068613911,0.16415233479885447,0.1940500223365636,0.02640924026264923,0.1088426627450612,-0.03255721219650069,0.0024015951212889505,0.09241587081568058,0.08931155178833061,0.10704391078620741,1.0,0.05029502574016626,0.16557296949359585,-0.03659346723956406,0.017109720943996154,0.08562919885344171,0.0029741217262581536,0.08306116525161586,-0.021846528032259335,0.13861413906672526,0.06419666921225857,0.24389897010908218,-0.006430139223497106
SBIN,0.5446973988449255,0.8815807916530649,-0.8842692339216656,0.8480347997665111,0.9086593182284158,-0.8824328064026934,0.9098440274519317,-0.8778248649141085,0.925651322046562,-0.874434579037961,0.9148118222924566,-0.8918293061714251,0.8427222677014486,0.9094498988185168,-0.8767160351276776,-0.8598597275220415,0.901185758590716,0.8509453481408135,0.7195296207567713,0.8678414982047804,-0.8838260292813422,0.8905678768015515,-0.8915290566836187,0.9191810139681866,-0.13070114826120974,-0.7389058733034333,0.8930237347981658,-0.732782948309683,-0.8136142552940269,-0.7516473487029163,0.8488191733633706,-0.875668349426348,0.865816372580728,0.9292491540326181,0.8681079912878801,0.6521489686988727,-0.8650412533288574,0.05029502574016626,1.0,-0.8011463589241602,0.8647446165850944,0.8275667757903306,0.7800302022263363,0.9137082957016313,-0.891189490366942,0.8654919019651327,-0.8294971316704967,0.7147877730581806,-0.504504575908875,0.8853487149551145
SHRIRAMFIN,0.4102982543331034,-0.7222332200724766,0.9684691014380444,-0.8794712611419989,-0.8310464993740241,0.9687000227444097,-0.8953977935517701,0.9714321787202487,-0.850981546853551,0.9700945781503684,-0.8530263987040163,0.9658871184613999,-0.898915487760621,-0.836052884170031,0.9623707628779492,0.9687752477267613,-0.8641121017869741,-0.8525595610513663,-0.5852014551706424,-0.8721595690491953,0.967784464969137,-0.8784872571016251,0.9636108996013898,-0.8730798825058113,0.4534254456443256,0.8642448542136077,-0.9186863303206524,0.9265796101150092,0.9439256888568841,0.944127773185419,-0.7955342186525813,0.9683848824801677,-0.9248653976994164,-0.8643174757035927,-0.7008216728344622,-0.4192711811870289,0.9722265254412151,0.16557296949359585,-0.8011463589241602,1.0,-0.900239553038769,-0.8499632399148336,-0.6654516915792159,-0.8677667382380843,0.9657783196173491,-0.8826255837671875,0.9463808293003441,-0.6349178889948622,0.7765577556407256,-0.9011049441547019
SUNPHARMA,0.16625555123449853,0.8179819559388071,-0.9418717094996009,0.9074252263023148,0.8837742274820809,-0.9424195162119248,0.9320881151330952,-0.9450806157875328,0.9013853141787876,-0.9369432297383141,0.9019516244029837,-0.9491241267335897,0.9372361038660822,0.889871950222947,-0.9266320814189984,-0.9307017081077805,0.9088669066810999,0.8840629302362117,0.655564468282295,0.9052696203183119,-0.9412409742264264,0.9195795837835412,-0.9464233472207683,0.917901404166085,-0.30663490843678154,-0.807234533445232,0.9339992189678452,-0.8367133385458587,-0.8987528674411427,-0.8684086201971911,0.8721422340870015,-0.9399512064848881,0.9299209714880413,0.9168317719766697,0.801353807447506,0.5565912496977943,-0.9374608294575989,-0.03659346723956406,0.8647446165850944,-0.900239553038769,1.0,0.8803070093503642,0.7785863621429817,0.9202726728527463,-0.9496288276743049,0.9070750457419444,-0.8948226126483481,0.7234955510067016,-0.6298528108219674,0.9264480736062162
TATACONSUM,0.20384725008722163,0.7945611199734437,-0.8972334085687379,0.8782358808085915,0.8464436533473989,-0.8917486225279853,0.9036787137521175,-0.8932440739888823,0.8660331693764697,-0.8869824023380034,0.8589466593964467,-0.8994294623260561,0.8587819332789717,0.8610194097053006,-0.8887247298949574,-0.8802917610267119,0.8840623285406101,0.8578237943303206,0.6414163184758177,0.8748888263632554,-0.8915552972463634,0.8740862331088525,-0.8868167844716165,0.8689166486915155,-0.21501809560912558,-0.7355007445299349,0.9058472630857585,-0.7835598170277821,-0.8358729724703686,-0.8163270126816529,0.8225250147155624,-0.8896465755018954,0.9136464305146167,0.8748479021953949,0.7662493505269975,0.5218158655370749,-0.8898656504329303,0.017109720943996154,0.8275667757903306,-0.8499632399148336,0.8803070093503642,1.0,0.7330516009710515,0.8807172804505304,-0.90099338140908,0.8765229109477046,-0.8301147578735295,0.6900400572965089,-0.5723343622611755,0.8943496630235547
TATAMOTORS,0.3240711368540584,0.7456707450486803,-0.7422474079035593,0.7267441573836478,0.7491874262095427,-0.7337001991950257,0.7750959337482168,-0.742338848327234,0.7892642032695271,-0.7320842532421371,0.8006362539285714,-0.7522858523669534,0.7237006763029009,0.7968491251003492,-0.7305670423659828,-0.7129574009948143,0.7820389136959902,0.7587399561646088,0.606465607412718,0.755957332884247,-0.7351842440722537,0.7900247388988365,-0.7472343793435873,0.7546313923562294,-0.06706419812129265,-0.5990671712961708,0.7603118961690283,-0.5799006215230053,-0.6879192746648388,-0.6203461302757408,0.7860756585768665,-0.7248968169372327,0.7531818692432711,0.8001741244710037,0.774502159581341,0.5891395576505124,-0.7264949470412638,0.08562919885344171,0.7800302022263363,-0.6654516915792159,0.7785863621429817,0.7330516009710515,1.0,0.8235472826452656,-0.7518692274811599,0.7697220055332016,-0.6744791233519554,0.6327710121801702,-0.37718467682724366,0.7804866617666046
TATASTEEL,0.4235630087690204,0.8620327377911416,-0.9310937804757213,0.910227541796233,0.9079041140440692,-0.9271249589805783,0.9462634466475937,-0.9282527833248918,0.9385502586398055,-0.9240878307557626,0.9282708670197554,-0.9384655349067342,0.8981878053072938,0.9323856125086032,-0.9224860775265011,-0.9117842229990936,0.9321427982358661,0.892285980890371,0.7284120507487039,0.9101825065171835,-0.9278831755530279,0.9563756403211267,-0.9345756618266672,0.9258173083460378,-0.21152045409000184,-0.7891456040882064,0.9310169949849719,-0.7480806511642535,-0.8697367251731116,-0.8173788747554771,0.8908600221969444,-0.9221602668355018,0.9171739143875592,0.944943807212344,0.8515010482295904,0.6329503218891772,-0.9209910960609698,0.0029741217262581536,0.9137082957016313,-0.8677667382380843,0.9202726728527463,0.8807172804505304,0.8235472826452656,1.0,-0.9383765996679851,0.9131687952801076,-0.8749699597401516,0.7123755009849607,-0.5595678163252654,0.9316751919902639
TCS,0.11579045507499162,-0.8196739567212138,0.9977268378013249,-0.9301970276106234,-0.9102488312029358,0.9961714553459171,-0.9612529350817931,0.9978074001172033,-0.9283713645221409,0.9951766433364032,-0.9227559938088399,0.9998615490113933,-0.9397039305116238,-0.9124058063166371,0.9920930252515462,0.9885038119630688,-0.9296779382187756,-0.9066505851741004,-0.6721989336789403,-0.93245373981618,0.996659415849373,-0.9386285190887402,0.997408304238681,-0.9436255721469026,0.36111593164840816,0.8757789172093142,-0.967130616524584,0.9149680841605314,0.9549425970739575,0.93436357102575,-0.8712218300202753,0.9956404804788955,-0.9666215007405426,-0.9385834884531177,-0.7973453570170774,-0.5158312514694533,0.9958280659207748,0.08306116525161586,-0.891189490366942,0.9657783196173491,-0.9496288276743049,-0.90099338140908,-0.7518692274811599,-0.9383765996679851,1.0,-0.9337631242659709,0.9615569662045031,-0.7006573047190857,0.7177225090693516,-0.9550344557474332
TECHM,0.14167733642876768,0.7975392177441911,-0.9295284584954678,0.8919865120012251,0.8720073657364424,-0.9310007574598599,0.9197671259404914,-0.9294980566220933,0.8981911484518579,-0.9215216545158423,0.8913649079145226,-0.9349341909864033,0.8858564070207151,0.8798013249432235,-0.9182358466876879,-0.9146291464899187,0.8931858828498842,0.9312543392138539,0.6827400560833229,0.8881043363562808,-0.9293321916442391,0.9074511053360871,-0.9298744202205319,0.9030869946273599,-0.30327560642679036,-0.7046307269939033,0.9247591549777828,-0.8169960488525816,-0.8749462902466785,-0.847090091313091,0.8538823577448106,-0.9266191440178909,0.9097212153167176,0.9016589301993975,0.7966186492007941,0.5292147270963727,-0.9229146562203038,-0.021846528032259335,0.8654919019651327,-0.8826255837671875,0.9070750457419444,0.8765229109477046,0.7697220055332016,0.9131687952801076,-0.9337631242659709,1.0,-0.8757585755989423,0.6943075988934494,-0.6037089194540177,0.9567291772096812
TITAN,0.28328071027247675,-0.7419112006846104,0.9637480997122769,-0.8637301713461758,-0.8587158082310679,0.9623997963358735,-0.8997518510785221,0.9640357320333189,-0.8757752418736142,0.9640278034637801,-0.8585068470562127,0.9614166794873154,-0.8934306068524983,-0.8505731771289043,0.9583212037212685,0.9612780519346048,-0.8570172396499143,-0.8509873364677568,-0.6080909352519053,-0.8742006914954035,0.9648266685053224,-0.8791475630240608,0.9624379299166219,-0.8942622303216798,0.4082579791537381,0.8677110447476726,-0.9078335850558255,0.9147610122445935,0.9314393717660189,0.9203728129439263,-0.7997421711445213,0.9655806967832106,-0.9127846225228159,-0.87088115528463,-0.7353714382756061,-0.44734524126692005,0.9655033825351536,0.13861413906672526,-0.8294971316704967,0.9463808293003441,-0.8948226126483481,-0.8301147578735295,-0.6744791233519554,-0.8749699597401516,0.9615569662045031,-0.8757585755989423,1.0,-0.6361058610299779,0.7565363865003856,-0.8987512994594906
TRENT,0.19041163423274673,0.657461244134933,-0.6955705453003227,0.7110783786063056,0.6976439189391115,-0.684973850446157,0.7139654453790141,-0.68894766976538,0.7211320088268639,-0.6804483596213594,0.7059767407623072,-0.7010622873828142,0.6925951011739887,0.7144473941247078,-0.6804859668756059,-0.6678663463847331,0.7157402253149884,0.6993344645065002,0.5259771132319397,0.7063053618463752,-0.6863365358290884,0.7245861240185549,-0.695295906935888,0.6909085537792542,-0.12043569915015805,-0.5595505770395917,0.7060152474923861,-0.5671097790471236,-0.6525131597297236,-0.6076900922700411,0.6986035404217248,-0.68604627357343,0.7031493762170703,0.716485331808041,0.6508400710591092,0.484790135676178,-0.679690569018103,0.06419666921225857,0.7147877730581806,-0.6349178889948622,0.7234955510067016,0.6900400572965089,0.6327710121801702,0.7123755009849607,-0.7006573047190857,0.6943075988934494,-0.6361058610299779,1.0,-0.35557401407156375,0.7023352149166394
ULTRACEMCO,0.3611521740873146,-0.4269715111660225,0.7274512053204693,-0.595048565313558,-0.5377224050675257,0.7294760810273083,-0.600535728858057,0.7349462689118345,-0.5526122765303539,0.7372238734452542,-0.5537752754044832,0.7180023044818712,-0.6414721694105271,-0.5621959340190006,0.7327104717647994,0.7401702530423272,-0.5152753648692526,-0.5914105890594747,-0.2956255056791004,-0.6073389574843903,0.7307070853261246,-0.5974836933614268,0.722675539591603,-0.5773070342517155,0.4827438315442216,0.701487713003518,-0.6470535865168283,0.809350389476442,0.7532730997393913,0.7869528435702301,-0.4815732905434088,0.7359905289592428,-0.6430035153983454,-0.5648168162833465,-0.40174163662907686,-0.1329716052110285,0.7449480291509294,0.24389897010908218,-0.504504575908875,0.7765577556407256,-0.6298528108219674,-0.5723343622611755,-0.37718467682724366,-0.5595678163252654,0.7177225090693516,-0.6037089194540177,0.7565363865003856,-0.35557401407156375,1.0,-0.6259514323775975
WIPRO,0.22400300357869157,0.8246659406629944,-0.9500812275421129,0.9054613894916466,0.8962095221410891,-0.9504582336456248,0.9446452452841487,-0.9498663013609409,0.9162001976222971,-0.9444423143558764,0.907113308913714,-0.9558517619743355,0.9079876800295742,0.9013096523123219,-0.9385470754184926,-0.9339154816432634,0.9161995419962444,0.9401721195574192,0.685123669452867,0.9128504566914105,-0.9485642120375453,0.9247287171998869,-0.9502339596939842,0.9245460933787395,-0.29411237374422516,-0.7535589758190412,0.9427842322224279,-0.8321075938648496,-0.8920145490923601,-0.8598895179698534,0.8770278875025019,-0.9467860485207337,0.9361743909456841,0.918633602434672,0.8144139466107297,0.5357922911371773,-0.9426593312804321,-0.006430139223497106,0.8853487149551145,-0.9011049441547019,0.9264480736062162,0.8943496630235547,0.7804866617666046,0.9316751919902639,-0.9550344557474332,0.9567291772096812,-0.8987512994594906,0.7023352149166394,-0.6259514323775975,1.0
